country,year,inflation,gdp_growth,inflation_lag1,gdp_growth_lag1,inflation_lag2,gdp_growth_lag2,inflation_lag3,gdp_growth_lag3,dinflation,dgdp
COL,2016,7.51346024627682,2.08738250162794,4.9898311584953,2.95590137527523,2.89883787761735,4.49903000110972,2.01699224310385,5.13399351995672,2.5236290877815195,-0.86851887364729
COL,2017,4.3143132569501,1.35936086788746,7.51346024627682,2.08738250162794,4.9898311584953,2.95590137527523,2.89883787761735,4.49903000110972,-3.19914698932672,-0.7280216337404799
COL,2018,3.2405693293057,2.56432428277704,4.3143132569501,1.35936086788746,7.51346024627682,2.08738250162794,4.9898311584953,2.95590137527523,-1.0737439276443999,1.20496341488958
COL,2019,3.5230193274144,3.18685539245533,3.2405693293057,2.56432428277704,4.3143132569501,1.35936086788746,7.51346024627682,2.08738250162794,0.2824499981087003,0.62253110967829
COL,2020,2.5266350008471,-7.18591413760859,3.5230193274144,3.18685539245533,3.2405693293057,2.56432428277704,4.3143132569501,1.35936086788746,-0.9963843265673002,-10.37276953006392
COL,2021,3.49505757399449,10.8011981904878,2.5266350008471,-7.18591413760859,3.5230193274144,3.18685539245533,3.2405693293057,2.56432428277704,0.9684225731473899,17.987112328096387
COL,2022,10.1772313546166,7.32827729427979,3.49505757399449,10.8011981904878,2.5266350008471,-7.18591413760859,3.5230193274144,3.18685539245533,6.68217378062211,-3.4729208962080094
COL,2023,11.735904494869,0.712380031974334,10.1772313546166,7.32827729427979,3.49505757399449,10.8011981904878,2.5266350008471,-7.18591413760859,1.5586731402524006,-6.615897262305456
COL,2024,6.60908593728228,1.7438014504116,11.735904494869,0.712380031974334,10.1772313546166,7.32827729427979,3.49505757399449,10.8011981904878,-5.126818557586721,1.031421418437266
MEX,1994,6.96581237191122,4.39412788764169,9.75146045357558,2.86699945461075,15.5078962533573,3.56861354412243,22.662359455061,3.97590497138043,-2.7856480816643607,1.5271284330309403
MEX,1995,34.9992712889592,-5.91029962358286,6.96581237191122,4.39412788764169,9.75146045357558,2.86699945461075,15.5078962533573,3.56861354412243,28.03345891704798,-10.30442751122455
MEX,1996,34.3783832235167,6.21829715869302,34.9992712889592,-5.91029962358286,6.96581237191122,4.39412788764169,9.75146045357558,2.86699945461075,-0.6208880654425002,12.128596782275881
MEX,1997,20.6256287259247,7.19887615284711,34.3783832235167,6.21829715869302,34.9992712889592,-5.91029962358286,6.96581237191122,4.39412788764169,-13.752754497592,0.9805789941540901
MEX,1998,15.9283950119353,6.18507893082885,20.6256287259247,7.19887615284711,34.3783832235167,6.21829715869302,34.9992712889592,-5.91029962358286,-4.697233713989398,-1.01379722201826
MEX,1999,16.5856169707538,2.75503039300564,15.9283950119353,6.18507893082885,20.6256287259247,7.19887615284711,34.3783832235167,6.21829715869302,0.6572219588185,-3.43004853782321
MEX,2000,9.49156149435403,5.02928399378261,16.5856169707538,2.75503039300564,15.9283950119353,6.18507893082885,20.6256287259247,7.19887615284711,-7.09405547639977,2.2742536007769703
MEX,2001,6.36773806235037,-0.450845253215945,9.49156149435403,5.02928399378261,16.5856169707538,2.75503039300564,15.9283950119353,6.18507893082885,-3.12382343200366,-5.480129246998556
MEX,2002,5.03072733151295,-0.236588001922641,6.36773806235037,-0.450845253215945,9.49156149435403,5.02928399378261,16.5856169707538,2.75503039300564,-1.3370107308374202,0.21425725129330397
MEX,2003,4.54690012118718,1.18554486709559,5.03072733151295,-0.236588001922641,6.36773806235037,-0.450845253215945,9.49156149435403,5.02928399378261,-0.4838272103257699,1.4221328690182309
MEX,2004,4.68840884843143,3.56544102622887,4.54690012118718,1.18554486709559,5.03072733151295,-0.236588001922641,6.36773806235037,-0.450845253215945,0.14150872724424968,2.3798961591332803
MEX,2005,3.98805714597437,2.11324711473297,4.68840884843143,3.56544102622887,4.54690012118718,1.18554486709559,5.03072733151295,-0.236588001922641,-0.70035170245706,-1.4521939114959
MEX,2006,3.62946762439132,4.80501351664901,3.98805714597437,2.11324711473297,4.68840884843143,3.56544102622887,4.54690012118718,1.18554486709559,-0.3585895215830499,2.6917664019160403
